ID,Average Rating,Latitude,Longitude,Person Capacity,Price
51464398,4.67,42.34174,-71.05706,2,$95
14943350,4.95,42.30755,-71.04739,2,$97
39610492,4.72,42.33726,-71.03772,6,$145
53115783,,42.33488,-71.04432,5,$127
19065830,4.36,42.34144,-71.05722,4,$121
45689070,,42.35116,-71.05873,3,$210
44483556,,42.32443,-71.05947,1,$40
14873100,4.52,42.33034,-71.05802,2,$53
22267104,4.97,42.33451,-71.02731,2,$128
51326884,4.67,42.34156,-71.05535,2,$95
28033271,4.93,42.31189,-71.05536,2,$85
42869298,,42.31696,-71.05373,1,$59
8271384,4.8,42.34283,-71.05018,2,$124
22306805,4.94,42.33712,-71.03903,8,$191
52358561,,42.34901,-71.049721,2,$166
257588,4.85,42.33255,-71.04125,4,$271
19081087,4.37,42.34155,-71.05625,4,$121
43121210,,42.34802,-71.05073,2,$188
3325306,4.65,42.33306,-71.03291,2,$130
29366852,4.59,42.33176,-71.04427,6,$375
48926392,,42.34227,-71.05061,2,$186
40365393,,42.330956,-71.043785,2,$193
50031855,4.89,42.33483,-71.04502,4,$405
44740904,,42.34799,-71.04497,2,$243
30523091,4.86,42.33354,-71.03916,8,$165
50032574,4.91,42.33701,-71.04517,4,$237
19081593,4.28,42.3429,-71.05759,4,$121
30516467,,42.34064,-71.05077,2,$161
48926432,,42.34063,-71.04877,2,$188
2402963,,42.34506,-71.06159,3,$155
50123443,,42.330956,-71.043785,2,$196
52747167,,42.335686,-71.042847,2,$146
51326698,4.18,42.34219,-71.05741,1,$95
52065756,4.9,42.34057,-71.05512,6,$179
35988307,5.0,42.34978,-71.05821,2,$190
13864415,4.26,42.34041,-71.04984,2,$99
49625517,,42.35046,-71.04425,3,$270
27669626,4.67,42.35034,-71.0619,6,$156
44776967,,42.34807,-71.04433,2,$221
17832598,4.86,42.342,-71.05282,8,$346
53772114,,42.34483,-71.06214,6,$123
17559493,4.74,42.34903,-71.062,5,$300
43913326,,42.35095,-71.06108,3,$200
48739565,4.88,42.34309,-71.05313,6,$300
51450613,4.0,42.34373,-71.05682,2,$95
51324165,4.33,42.34188,-71.05715,1,$95
48859535,,42.35058,-71.04478,3,$270
40365443,,42.34141,-71.05074,2,$198
25284439,4.67,42.35111,-71.06146,4,$165
17573922,4.86,42.34986,-71.06197,3,$160
37834744,,42.34387,-71.05602,4,$125
17559756,4.77,42.3503,-71.06037,5,$300
53772093,,42.34449,-71.0616,4,$136
30390283,,42.34323,-71.06206,2,$216
23393395,,42.35108,-71.06043,3,$179
47097863,,42.34947,-71.06196,2,$109
51324375,4.75,42.34376,-71.05697,2,$95
51323097,,42.34219,-71.05558,2,$95
51285282,,42.3435,-71.05767,2,$95
51326337,,42.34366,-71.05597,2,$95
51323001,,42.34224,-71.05546,1,$95
51323969,4.0,42.34173,-71.05619,1,$95
51323643,3.17,42.34375,-71.05606,2,$95
17559846,4.83,42.34835,-71.06039,3,$125
51619254,,42.35115,-71.06145,3,$149
44776954,,42.34797,-71.04563,2,$221
43921650,,42.35111,-71.06056,5,$290
6746543,4.86,42.34991,-71.06164,2,$207
44135482,,42.35115,-71.0614,5,$387
19037094,4.33,42.34867,-71.0435,2,$380
13657486,5.0,42.34923,-71.05648,4,"$3,999"
6609546,4.86,42.34791,-71.04196,2,$149
7453991,,42.34717,-71.03905,2,$200
29702825,,42.34084,-71.04873,4,$270
45141056,,42.34497,-71.0621,3,$261
25947332,4.56,42.34223,-71.06047,10,$325
53708329,,42.34342,-71.0617,4,$66
48926365,,42.34228,-71.04986,2,$165
51322742,,42.34216,-71.05558,2,$95
51327084,,42.34316,-71.05749,2,$95
37068313,,42.34009,-71.05065,2,$193
48107941,,42.34147,-71.0507,2,$195
48107926,,42.3418,-71.05072,2,$211
48950136,,42.33994,-71.04838,2,$199
33439464,,42.34,-71.05036,2,$193
40423797,,42.34039,-71.05018,2,$219
48926379,,42.34181,-71.04891,2,$201
51464261,,42.34362,-71.05743,2,$95
40971193,4.98,42.33656,-71.02674,8,$628
51450511,,42.33659,-71.0457,1,$85
51324792,3.67,42.33487,-71.04462,2,$95
51324605,4.43,42.33478,-71.04518,2,$95
51325913,3.6,42.33536,-71.04404,2,$85
51446035,,42.33489,-71.04567,2,$95
38127199,4.86,42.33631,-71.04293,2,$175
36108417,4.91,42.33528,-71.0434,4,$200
51325565,3.71,42.33477,-71.04392,1,$95
5781926,4.9,42.33286,-71.04506,2,$150
51324993,3.6,42.33682,-71.04594,2,$95
51326083,4.2,42.33683,-71.04554,2,$85
51325151,3.33,42.33527,-71.04597,2,$95
39999591,4.89,42.33481,-71.04727,9,$226
29723809,4.22,42.33943,-71.04889,2,$89
51325689,3.43,42.33667,-71.04586,2,$85
51146836,3.8,42.33655,-71.04579,2,$95
20417844,4.95,42.33927,-71.05215,4,$150
28912741,4.71,42.336525,-71.054451,3,$155
45878987,5.0,42.33555,-71.05357,4,$120
13863117,4.21,42.33888,-71.04897,2,$89
52928532,,42.335579,-71.051636,4,$188
52912139,,42.335663,-71.051674,4,$189
52928460,,42.335579,-71.051636,4,$189
20431834,4.71,42.33474,-71.05545,2,$140
38148436,4.67,42.33431,-71.05429,1,$40
38163886,,42.33464,-71.05451,1,$47
41932749,4.33,42.33568,-71.05435,8,$700
16276850,4.47,42.33905,-71.04792,1,$120
49342715,4.95,42.3356,-71.04412,12,$346
37655502,,42.33554,-71.05174,4,$400
47406533,5.0,42.33437,-71.05208,4,$246
29881869,4.5,42.33886,-71.05051,2,$99
38026865,,42.33428,-71.05296,1,$40
3874798,4.67,42.33526,-71.05216,4,$325
50051655,,42.33655,-71.04533,8,$749
47830473,,42.33571,-71.04398,4,"$1,995"
13924495,4.28,42.33939,-71.05072,6,$550
21454153,4.81,42.33623,-71.05418,11,$275
17829165,3.75,42.33591,-71.04813,2,$80
26656189,5.0,42.33504,-71.04683,8,$800
2021483,4.88,42.3358,-71.04948,6,$650
646087,5.0,42.33451,-71.04983,1,$190
36587216,,42.33487,-71.04956,2,$250
53185790,,42.33483,-71.02683,8,$995
53184421,,42.33502,-71.02664,4,$855
24598387,4.94,42.33068,-71.05393,4,$350
14186170,4.88,42.33194,-71.04729,3,$275
2021489,4.72,42.33375,-71.04767,3,$220
43097089,,42.32918,-71.05724,1,$84
43102656,,42.32896,-71.05687,1,$50
50080921,,42.330956,-71.043785,4,$210
14704252,4.88,42.33339,-71.05317,6,$800
50123512,,42.33057,-71.04486,2,$179
50079025,,42.330956,-71.043785,2,$177
50078989,,42.330956,-71.043785,4,$230
5019306,4.9,42.33257,-71.02959,4,$329
7611271,4.88,42.333,-71.03544,7,$429
33532677,,42.33311,-71.03719,2,$200
49876954,5.0,42.33207,-71.03217,10,$814
15256830,4.95,42.3094,-71.04672,3,$100
3294152,4.5,42.31281,-71.06098,4,$123
42870430,,42.323,-71.05997,2,$29
51331233,,42.319442702455255,-71.05567279875997,2,$32
21826196,4.88,42.31345,-71.05631,2,$108
48562692,4.5,42.3232,-71.05995,3,$143
1510876,4.89,42.30818,-71.04784,1,$60
43690440,4.6,42.31272,-71.05524,4,$105
35238309,4.74,42.31688,-71.05745,5,$110
33417746,4.61,42.31876,-71.05873,3,$45
54051626,,42.32318,-71.06123,2,$52
21826608,4.79,42.31345,-71.05631,2,$94
50996346,,42.31758,-71.05528,2,$49
43690671,4.84,42.31313,-71.05719,4,$134
48365518,,42.32144,-71.0534,1,$55
20137039,4.76,42.31947,-71.05538,4,$182
34685709,4.77,42.3175,-71.05873,8,$140
36000657,4.8,42.31471,-71.05136,2,$70
52919269,,42.31464,-71.05512,9,$175
53010917,,42.3166,-71.05445,2,$88
42831086,4.78,42.32097,-71.0572,14,$216
52919260,,42.31467,-71.05538,16,$361
35583138,4.88,42.31535,-71.05873,13,$155
21802497,4.94,42.31345,-71.05631,8,$155
49127943,5.0,42.31514,-71.05501,16,$351
52807995,,42.32513,-71.06167,4,$299
30425726,4.94,42.31436,-71.05746,16,$569
48315640,,42.31803,-71.06058,16,$432
48464723,5.0,42.31643,-71.06096,12,$230
48349069,,42.32108,-71.05458,1,$58
41799161,,42.32139,-71.06023,2,$31
41645478,2.33,42.31384,-71.06113,2,$51
21824635,4.77,42.31345,-71.05631,2,$104
21799918,4.64,42.31345,-71.05631,8,$127
19017513,4.4,42.31778,-71.05794,3,$55
52775910,,42.32084,-71.05558,1,$60
10743879,5.0,42.31902,-71.05514,2,$140
54152868,,42.31726,-71.0569,4,$33
44240270,,42.32596,-71.05993,1,$55
53380284,,42.31937,-71.05671,11,$155
17063804,5.0,42.31955,-71.05792,2,$68
3539510,4.39,42.32213,-71.06094,6,$119
52636956,,42.3209,-71.05746,4,$123
45894644,,42.31723,-71.05601,3,$300
579605,4.45,42.32212,-71.06095,5,$101
18711,4.3,42.32212,-71.06096,7,$111
53291759,,42.321083,-71.054581,1,$58
13546414,4.47,42.31778,-71.05794,5,$51
53572353,,42.32321,-71.06031,8,$150
49227111,,42.32077,-71.05558,1,$58
51038439,,42.32586,-71.06203,1,$202
7956477,,42.32796,-71.05422,2,$150
14539326,4.67,42.32429,-71.05862,1,$75
7949859,4.5,42.3242,-71.05839,2,$85
41876953,,42.32093,-71.05982,2,$41
41876957,,42.32287,-71.0621,2,$46
54153337,,42.31769,-71.05659,1,$34
41171395,,42.32505,-71.05792,1,$47
54153110,,42.3177,-71.05505,1,$36
42870400,,42.32128,-71.06046,2,$52
48806121,,42.32096,-71.0604,2,$54
7934491,,42.32601,-71.05969,2,$165
51616766,,42.32575,-71.06142,3,$231
51377028,,42.32577,-71.06155,1,$213
51301977,,42.32394,-71.06165,5,$291
52287129,,42.32385,-71.06164,5,$305
7939556,,42.3241,-71.05963,2,$100
7927765,4.5,42.32404,-71.05822,2,$75
18942870,,42.32458,-71.05999,1,$75
13613812,,42.32445,-71.05828,2,$165
48806117,,42.32114,-71.05993,2,$63
5844314,4.52,42.31776,-71.05795,5,$50
18440681,4.41,42.31778,-71.05794,3,$55
39772695,4.0,42.31943,-71.05405,2,"$10,000"
41706168,,42.31384,-71.06113,2,$46
41666852,,42.31384,-71.06113,2,$46
41645010,,42.31384,-71.06113,1,$35
46620755,,42.31108,-71.04963,4,$439
45948516,,42.31041,-71.06003,2,$129
40485953,4.13,42.31106,-71.05226,2,$65
37021350,4.88,42.3138,-71.05331,2,$70
530983,4.4,42.31368,-71.0612,9,$179
21096288,4.73,42.31139,-71.05494,4,$215
561769,4.26,42.31371,-71.06126,6,$101
43690782,4.62,42.31404,-71.05712,4,$127
49127722,4.54,42.31649,-71.05658,12,$231
42534167,,42.31488,-71.06125,1,$61
42535434,,42.31616,-71.06102,1,$61
51577140,,42.31471,-71.05869,3,$49
43021890,,42.31391,-71.05912,1,$61
42951643,,42.31114,-71.06049,1,$64
1454258,4.91,42.30835,-71.04654,2,$80
42750982,,42.30913,-71.06077,1,$67
54153021,,42.31591,-71.05494,1,$36
32365346,4.25,42.31634,-71.05967,3,$80
21800425,4.57,42.31345,-71.05631,8,$162
21826460,4.83,42.31345,-71.05631,6,$122
26012594,4.83,42.31122,-71.06178,16,$381
21824859,4.0,42.31345,-71.05631,6,$125
21824260,4.33,42.31345,-71.05631,6,$181
1821633,4.93,42.30837,-71.0461,2,$100
22571244,4.6,42.31066,-71.06186,4,$299
20655696,4.67,42.30945,-71.06212,16,$428
42961112,,42.30945,-71.06217,1,$57
32723746,4.9,42.30461,-71.06636,1,$65
12643522,4.81,42.30437,-70.90137,4,$150
49286846,5.0,42.29991,-70.88414,2,$60
48056046,5.0,42.29735,-71.00693,8,$775
28937578,,42.30442,-70.92002,8,$421
13558729,5.0,42.30447,-70.8854,2,$78
51664049,,42.3026,-70.88193,8,$200
12643555,4.91,42.30365,-70.90247,5,$190
